MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,SPS
11.157158919123205,11.157158919123205,1.2623842592592591,-3.440509259259259,0.36939331076476734,76.5,110.15599999999993,100.07599999999998,110.07316494,44,0,2.125,3.0,3.75,2.2256789076579904,3.803687119894292,437.5071490013676,14.732050807568877,13.908248290463863,3.908248290463863,7.758759813876276,6.954124145231932,1.9541241452319316,1.1020620726159658,1.1020620726159658,0.6020620726159658,0.6020620726159658,0.3010310363079829,0.3010310363079829,-0.5900000000000001,3750.268959403714,1.004469431862758,2.6525316104914456,1.1882154557805307,63.444696630217635,4.794537184071822,7.632970718501461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.104143492071133,19.118774703988137,15.489267578554617,2.7415171123404405,18.50212274577402,6.262212162331241,0.0,0.0,5.893957685363079,19.118774703988137,0.0,12.104143492071133,0.0,0.0,0.0,0.0,0.0,0.0,6.262212162331241,4.794537184071822,5.893957685363079,32.82636026569033,12.104143492071133,0.0,0.0,0.0,17.07,43.37908804375358,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,73.70411422902492,0.0,11.157158919123205,0.0,0.0,-3.4393518518518515,-2.5556944444444443,-11.866226851851852,0.0,0.0,0.5714285714285714,8,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1.5415999999999999,32.54499999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5
6.731481481481481,6.731481481481481,0.6712962962962961,-2.320601851851852,0.4535160174769366,28.4,110.97099999999998,106.939,109.969005488,30,0,2.2,2.8,2.8,1.6151713102472967,4.399515870465618,131.23839910900196,7.6547005383792515,6.255928946018455,3.767786838055363,3.8540592754970233,2.8779644730092273,1.6338934190276815,0.3139822365046136,0.6919467095138409,0.0944911182523068,0.2834733547569204,0.017857142857142853,0.16071428571428573,0.31999999999999995,50.070310617666195,1.4342751479289941,4.320000000000001,4.320000000000001,47.005946678873116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,17.653011636268083,0.0,14.084877403794046,2.7415171123404405,5.483034224680881,23.20187978046503,0.0,0.0,0.0,0.0,5.832106723373709,11.563325314115463,0.0,0.0,0.0,0.0,0.0,23.20187978046503,5.832106723373709,0.0,0.0,5.483034224680881,11.563325314115463,0.0,0.0,0.0,0.0,17.395432037489172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.68491400514591,26.60493055555556,9.909344135802467,0.0,0.0,-0.6712962962962961,-2.320601851851852,-0.7168209876543206,0.0,0.0,0.0,0.3333333333333333,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1.9777,25.712999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4
8.255003424981103,8.255003424981103,0.06990339191232042,-3.7087873892414853,0.8139701718558744,27.529411764705884,226.32300000000015,208.17899999999997,226.146998576,88,0,1.0,1.588235294117647,2.235294117647059,2.7263445524626824,2.8785062235286363,1096.437460712161,27.582903768654766,26.394427190999917,8.394427190999917,15.6395280956807,13.288854381999831,4.394427190999916,2.7430339887498953,2.7430339887498953,1.5326237921249268,1.5326237921249268,0.9340169943749477,0.9340169943749477,-1.9599999999999995,10846489.167517535,2.558603260696962,5.39300495886886,3.5216902500269938,128.08863030346419,10.619626706576751,0.0,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.127256122989884,49.95829648057113,31.304602629421648,13.7075855617022,24.75582105537992,17.062158824050687,0.0,0.0,0.0,19.721676702941004,10.619626706576751,54.38176836896965,0.0,0.0,10.619626706576751,17.062158824050687,0.0,0.0,6.017892468349645,0.0,0.0,35.63592113331488,54.38176836896965,2.8236841566564013,0.0,0.0,24.06,96.47541724924974,0.0,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,0.0,24.75582105537992,140.91781848889008,0.0,0.0,-0.37816464588335075,-2.915193832934407,0.0,-12.53455952154528,0.0,-7.339900488527043,0.0,0.2,17,2,2,0,0,0,2,0,2,2,2,2,6,0,0,0,2,4.250500000000002,74.92540000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.529411764705884
7.881517384731671,7.881517384731671,0.09121682623666727,-0.7786598744436046,0.7323874464203445,20.533333333333335,200.24100000000007,188.14499999999995,200.094963004,76,0,0.8,1.2,1.5333333333333334,2.5720157648270776,2.727900369504108,784.7200157718188,20.790010549841313,19.30267548146378,7.30267548146378,12.411366477869906,9.644316267963655,3.8554618859638214,2.457523958579787,2.457523958579787,1.3818550882138423,1.3818550882138423,0.7929896167228868,0.7929896167228868,-2.1599999999999997,478394.93225783645,2.695773562480231,3.9196606578585556,2.4034585195024754,105.37369648006043,16.176296905252595,11.49902366656781,5.6473683133128025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33934966130636,11.374772549367124,10.96606844936176,21.35029971647461,11.374772549367124,0.0,0.0,0.0,0.0,11.439433951452546,48.33934966130636,0.0,11.49902366656781,16.176296905252595,11.374772549367124,11.49902366656781,0.0,0.0,0.0,0.0,10.96606844936176,48.33934966130636,5.6473683133128025,0.0,0.0,61.269999999999996,71.21314587724129,0.0,0.0,11.439433951452546,0.0,0.0,0.0,0.0,0.0,0.0,21.35029971647461,96.51597389062758,0.0,0.0,0.0,-1.4485318397331381,-1.4208276643990918,-6.146614386495338,0.0,0.0,0.0,0.0,15,4,3,0,0,0,2,0,2,3,2,3,4,0,0,0,2,2.643300000000001,61.782800000000016,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.533333333333335
13.876415593164536,13.876415593164536,0.8446725811450673,-6.842678710791734,0.2169529332571273,33.55263157894737,541.4440000000012,520.2760000000004,541.1323920920006,202,0,1.105263157894737,1.736842105263158,2.3157894736842106,3.6004405446870584,2.3552006707429016,2163.8917120724245,46.5660314317802,38.75624188587464,17.756241885874637,26.189005684738074,19.74049337863311,9.240493378633111,6.554919292866413,6.554919292866413,3.9474897577052737,3.9474897577052737,2.357057257729754,2.357057257729754,-4.009999999999999,428400790467.8557,11.389862512550957,10.769359153161872,6.84600854663659,242.45610523255837,14.210588861400147,17.568244979360085,0.0,6.080018026949988,6.080018026949988,24.29120761079065,4.794537184071822,4.794537184071822,31.604381840787408,0.0,49.9679495189434,35.47862298541304,22.58159168709432,23.713818915575935,78.92808319516732,11.938610575903699,5.261891554738487,0.0,17.202905840122938,38.21641732337828,0.0,72.0493633527378,0.0,17.568244979360085,4.736862953800049,26.34249028604892,11.49902366656781,0.0,30.371225637740636,19.06280027574374,28.534018707653697,54.13318343281301,66.48591186104079,0.0,0.0,0.0,85.62000000000002,150.90632075871056,41.19345620893105,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,9.473725907600098,33.52279263337467,260.56527485437715,0.0,26.32608960314996,10.01456601613705,-6.208395334716741,-17.91027187680489,-15.77933027274138,-24.061569811031816,-9.029696511702669,0.0,0.34615384615384615,38,0,6,1,0,1,2,0,2,6,0,12,10,1,0,1,3,6.451580000000004,119.29499999999999,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.55263157894737
12.489302857736297,12.489302857736297,0.7547672977976008,-5.311770597127744,0.19199999396973244,26.88,432.56299999999976,412.40300000000013,432.0041016000006,144,0,0.64,0.88,1.08,2.859035692419322,8.30530260202239,962.3968739056878,36.46625532625089,31.398979485566358,14.664965809277263,19.753949026485586,14.898979485566358,6.898979485566357,3.124574785652649,3.9410713665803754,1.5206207261596583,2.187287392826325,0.6999149571305299,0.8665816237971965,-0.7200000000000003,310777537.14544183,7.024899737256605,13.479419958792437,10.774391062329524,193.66208584697156,18.947451815200196,36.14612813319069,0.0,0.0,0.0,23.877221151807397,19.178148736287287,0.0,50.13078415262792,0.0,0.0,0.0,10.96606844936176,33.7858959899624,60.05773745021105,74.00800530443531,4.4951966921287525,0.0,5.41499046939678,0.0,49.055768512265786,0.0,0.0,0.0,0.0,0.0,0.0,50.13078415262792,77.4281863562019,38.12560055148748,5.41499046939678,21.932136898723517,0.0,0.0,0.0,0.0,105.20000000000002,128.47876428609788,19.178148736287287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.947451815200196,26.427333590852275,170.6986245793848,-3.019069191190405,49.957211430945186,0.0,-19.893625599688917,-10.298572530864192,0.0,0.0,-20.19456868858655,0.0,0.6923076923076923,25,0,8,0,0,0,0,0,0,12,4,12,16,0,0,0,0,-0.1352000000000001,101.68100000000001,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.88
11.597675500755857,11.597675500755857,2.3592541021038036,-4.409421296296299,0.47869816055379727,28.533333333333335,218.2050000000001,204.09299999999996,218.079038168,86,0,1.1333333333333333,1.6,2.0,2.419951576675206,6.363403135891395,617.9595165343852,23.85337115112852,20.94948974278318,6.949489742783179,12.383481254524726,10.087117307087384,3.087117307087384,1.701806944007555,1.701806944007555,0.6676126601051793,0.6676126601051793,0.3405931089239486,0.3405931089239486,-1.59,234406.18952306715,2.9609804396662827,6.803584654107227,8.73232070910556,107.15357693400367,14.210588861400147,13.117970485832577,6.080018026949988,0.0,0.0,17.90791586385555,14.383611552215466,0.0,0.0,0.0,0.0,0.0,32.89250335741902,6.853792780851101,47.78482019999873,17.90791586385555,0.0,0.0,0.0,26.635694378837027,13.117970485832577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.105904376638115,28.59420041361561,0.0,39.74629613827013,0.0,0.0,0.0,0.0,78.9,57.66158072852514,14.383611552215466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.210588861400147,19.190619786383078,110.6951099143361,0.0,34.47393487024439,0.0,0.0,-7.153586624464599,0.0,-4.409421296296299,-19.60603686381961,0.0,0.6666666666666666,15,0,6,0,0,0,0,0,0,6,0,6,8,0,0,0,0,0.044299999999999784,48.82000000000003,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.533333333333335
14.145666249464707,14.145666249464707,0.9093162503837711,-5.594751050946515,0.32491989742556066,24.771428571428572,502.91999999999996,480.74400000000037,502.1271049040006,182,0,1.1428571428571428,1.8571428571428572,2.5142857142857142,3.083628681870976,2.4728111399357093,2157.214073544438,44.66832572735216,38.63102995442841,17.38695890044687,25.53724634332167,19.644583660928006,9.075334538437275,5.836515758290177,6.2144802312994045,3.492400331345807,3.7658979933232724,2.0644702643408603,2.2484646544557463,-3.699999999999999,192463327382.35696,9.396785902311573,11.150224399778814,6.90090601707953,236.56346294252276,14.783539260888475,23.586137447709728,1.4118420783282006,6.080018026949988,0.0,12.145603805395325,0.0,4.794537184071822,18.433136697762947,0.0,55.51681766314035,48.19088863900614,15.158761384888534,35.46409086650497,57.637279992599254,23.257631452867926,5.261891554738487,0.0,5.893957685363079,31.977993247334467,5.309813353288376,88.65856078909488,0.0,17.568244979360085,10.046676307088426,18.858631417708022,11.49902366656781,11.600939890232516,11.987197756301494,15.707698655315346,17.22507055289384,59.69663492451002,72.50902449195954,6.434475392069527,0.0,0.0,71.35,154.99604030428404,23.227673881834768,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,51.27243755573547,229.63771078444535,5.847733551679383,14.145666249464707,7.342593154014197,-5.675561259435155,-10.187429098493642,-20.634385561553337,-9.72066121204697,-8.977888830296774,0.0,0.23076923076923078,35,1,5,0,0,0,3,0,3,5,1,9,10,0,0,0,3,7.395680000000005,126.10669999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.771428571428572
14.260528800301666,14.260528800301666,0.7093833852985645,-6.5470178802476795,0.476966189926969,17.3125,511.15199999999993,503.0880000000001,509.9784232360002,174,0,1.09375,1.65625,2.1875,2.8543031995884367,2.5620067065013976,1358.1846952745034,31.444711088220565,22.398816792483775,15.910674684520686,17.93402184718894,11.245173327973694,8.106675082992233,5.17557304566834,5.931501991686795,2.9953067040648658,3.5349382775279903,1.7282107820803423,2.078860119038853,-2.7999999999999985,107694001.44175155,15.913083522929746,9.364895145073257,5.911515811603198,194.1362146373469,10.046676307088426,22.94740500707269,2.8236841566564013,0.0,12.054906764063483,18.31600253946303,10.104350537360197,17.96578232709628,21.9520752383741,0.0,29.24429848812833,18.127256122989884,6.042418707663295,23.957204239187533,60.49749319702,40.82756029683817,0.0,5.309813353288376,0.0,18.432615061836938,5.309813353288376,57.455253339587905,0.0,5.749511833283905,15.3564896603768,45.60524384015395,5.749511833283905,23.20187978046503,30.370909303526513,0.0,11.63444168209179,18.582540012790137,30.212093538316473,12.868950784139054,0.0,0.0,67.43,109.88268745765862,44.71239474954221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,34.25011527414275,169.77047911502507,11.16271640293088,24.86071271364951,-4.747882760318953,-3.2913876276987533,-8.351341962697322,-9.820710365906134,-18.777029959428738,0.0,0.0,0.17647058823529413,32,2,5,0,0,0,2,0,2,3,2,15,5,0,0,0,2,6.105500000000001,95.8309,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.3125
10.045383597883598,10.045383597883598,0.43532501889644704,-0.5570833333333332,0.4871304186265452,12.666666666666666,160.132,156.09999999999997,160.027277368,58,0,1.0,1.3333333333333333,1.5833333333333333,2.276197458848397,3.749805220473825,467.4546715850185,12.292528739883947,9.710923771927643,5.710923771927642,7.540111220059325,4.802675481463779,2.802675481463779,1.6033945790849926,1.6033945790849926,0.9135006884174859,0.9135006884174859,0.5023938906675067,0.5023938906675067,-2.02,3198.0574296819977,4.117834347453239,3.984450935198063,1.9892959285797618,73.89485852076919,0.0,0.0,0.0,12.159878959477727,0.0,0.0,0.0,9.589074368143644,9.984809465271338,0.0,0.0,24.16967483065318,0.0,16.857806774048004,15.072108592824522,23.534651508844853,0.0,0.0,9.984809465271338,0.0,0.0,24.16967483065318,0.0,0.0,0.0,11.374772549367124,0.0,0.0,12.159878959477727,9.589074368143644,0.0,5.483034224680881,34.15448429592452,0.0,0.0,0.0,58.86,35.5444473800203,9.589074368143644,0.0,0.0,0.0,12.159878959477727,0.0,0.0,0.0,9.984809465271338,5.483034224680881,29.608586545729402,0.0,26.226545729402872,0.0,-0.8706500377928941,0.0,-2.2283333333333326,2.263851095993953,0.0,0.0,0.0,12,0,4,0,0,0,1,0,1,4,0,4,2,0,0,0,1,1.6212,42.00500000000001,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.666666666666666
